Source Plate Barcode	Source Well	Destination Plate Barcode	Destination Well	Transfer Volume
Plate1	K-glutamate well	destPlate1	C17	162
Plate1	K-glutamate well	destPlate1	D17	0
Plate1	K-glutamate well	destPlate1	E17	270
Plate1	K-glutamate well	destPlate1	F17	0
Plate1	K-glutamate well	destPlate1	G17	162
Plate1	K-glutamate well	destPlate1	H17	270
Plate1	K-glutamate well	destPlate1	I17	54
Plate1	K-glutamate well	destPlate1	J17	0
Plate1	K-glutamate well	destPlate1	K17	216
Plate1	K-glutamate well	destPlate1	L17	54
Plate1	K-glutamate well	destPlate1	M17	162
Plate1	K-glutamate well	destPlate1	N17	270
Plate1	K-glutamate well	destPlate1	O17	0
Plate1	K-glutamate well	destPlate1	P17	54
Plate1	K-glutamate well	destPlate1	A18	0
Plate1	K-glutamate well	destPlate1	B18	0
Plate1	K-glutamate well	destPlate1	C18	54
Plate1	K-glutamate well	destPlate1	D18	54
Plate1	K-glutamate well	destPlate1	E18	216
Plate1	K-glutamate well	destPlate1	F18	216
Plate1	K-glutamate well	destPlate1	G18	270
Plate1	K-glutamate well	destPlate1	H18	0
Plate1	K-glutamate well	destPlate1	I18	216
Plate1	K-glutamate well	destPlate1	J18	54
Plate1	K-glutamate well	destPlate1	K18	216
Plate1	K-glutamate well	destPlate1	L18	0
Plate1	K-glutamate well	destPlate1	M18	270
Plate1	K-glutamate well	destPlate1	N18	0
Plate1	K-glutamate well	destPlate1	O18	270
Plate1	K-glutamate well	destPlate1	P18	162
Plate1	K-glutamate well	destPlate1	A19	162
Plate1	K-glutamate well	destPlate1	B19	54
Plate1	K-glutamate well	destPlate1	C19	270
Plate1	K-glutamate well	destPlate1	D19	162
Plate1	K-glutamate well	destPlate1	E19	0
Plate1	K-glutamate well	destPlate1	F19	270
Plate1	K-glutamate well	destPlate1	G19	0
Plate1	K-glutamate well	destPlate1	H19	162
Plate1	K-glutamate well	destPlate1	I19	270
Plate1	Energy mix well	destPlate1	A1	0
Plate1	Energy mix well	destPlate1	B1	560
Plate1	Energy mix well	destPlate1	C1	560
Plate1	Energy mix well	destPlate1	D1	420
Plate1	Energy mix well	destPlate1	E1	420
Plate1	Energy mix well	destPlate1	F1	140
Plate1	Energy mix well	destPlate1	G1	700
Plate1	Energy mix well	destPlate1	H1	0
Plate1	Energy mix well	destPlate1	I1	140
Plate1	Energy mix well	destPlate1	J1	0
Plate1	Energy mix well	destPlate1	K1	140
Plate1	Energy mix well	destPlate1	L1	140
Plate1	Energy mix well	destPlate1	M1	140
Plate1	Energy mix well	destPlate1	N1	420
Plate1	Energy mix well	destPlate1	O1	0
Plate1	Energy mix well	destPlate1	P1	0
Plate1	Energy mix well	destPlate1	A2	560
Plate1	Energy mix well	destPlate1	B2	140
Plate1	Energy mix well	destPlate1	C2	700
Plate1	Energy mix well	destPlate1	D2	560
Plate1	Energy mix well	destPlate1	E2	140
Plate1	Energy mix well	destPlate1	F2	420
Plate1	Energy mix well	destPlate1	G2	560
Plate1	Energy mix well	destPlate1	H2	420
Plate1	Energy mix well	destPlate1	I2	420
Plate1	Energy mix well	destPlate1	J2	700
Plate1	Energy mix well	destPlate1	K2	420
Plate1	Energy mix well	destPlate1	L2	0
Plate1	Energy mix well	destPlate1	M2	0
Plate1	Energy mix well	destPlate1	N2	140
Plate1	Energy mix well	destPlate1	O2	700
Plate1	Energy mix well	destPlate1	P2	560
Plate1	Energy mix well	destPlate1	A3	420
Plate1	Energy mix well	destPlate1	B3	0
Plate1	Energy mix well	destPlate1	C3	560
Plate1	Energy mix well	destPlate1	D3	560
Plate1	Energy mix well	destPlate1	E3	420
Plate1	Energy mix well	destPlate1	F3	420
Plate1	Energy mix well	destPlate1	G3	140
Plate1	Energy mix well	destPlate1	H3	700
Plate1	Energy mix well	destPlate1	I3	0
Plate1	Energy mix well	destPlate1	J3	140
Plate1	Energy mix well	destPlate1	K3	0
Plate1	Energy mix well	destPlate1	L3	140
Plate1	Energy mix well	destPlate1	M3	140
Plate1	Energy mix well	destPlate1	N3	140
Plate1	Energy mix well	destPlate1	O3	420
Plate1	Energy mix well	destPlate1	P3	0
Plate1	Energy mix well	destPlate1	A4	0
Plate1	Energy mix well	destPlate1	B4	560
Plate1	Energy mix well	destPlate1	C4	140
Plate1	Energy mix well	destPlate1	D4	700
Plate1	Energy mix well	destPlate1	E4	560
Plate1	Energy mix well	destPlate1	F4	140
Plate1	Energy mix well	destPlate1	G4	420
Plate1	Energy mix well	destPlate1	H4	560
Plate1	Energy mix well	destPlate1	I4	420
Plate1	Energy mix well	destPlate1	J4	420
Plate1	Energy mix well	destPlate1	K4	700
Plate1	Energy mix well	destPlate1	L4	420
Plate1	Energy mix well	destPlate1	M4	0
Plate1	Energy mix well	destPlate1	N4	0
Plate1	Energy mix well	destPlate1	O4	140
Plate1	Energy mix well	destPlate1	P4	700
Plate1	Energy mix well	destPlate1	A5	560
Plate1	Energy mix well	destPlate1	B5	420
Plate1	Energy mix well	destPlate1	C5	0
Plate1	Energy mix well	destPlate1	D5	560
Plate1	Energy mix well	destPlate1	E5	560
Plate1	Energy mix well	destPlate1	F5	420
Plate1	Energy mix well	destPlate1	G5	420
Plate1	Energy mix well	destPlate1	H5	140
Plate1	Energy mix well	destPlate1	I5	700
Plate1	Energy mix well	destPlate1	J5	0
Plate1	Energy mix well	destPlate1	K5	140
Plate1	Energy mix well	destPlate1	L5	0
Plate1	Energy mix well	destPlate1	M5	140
Plate1	Energy mix well	destPlate1	N5	140
Plate1	Energy mix well	destPlate1	O5	140
Plate1	Energy mix well	destPlate1	P5	420
Plate1	Energy mix well	destPlate1	A6	0
Plate1	Energy mix well	destPlate1	B6	0
Plate1	Energy mix well	destPlate1	C6	560
Plate1	Energy mix well	destPlate1	D6	140
Plate1	Energy mix well	destPlate1	E6	700
Plate1	Energy mix well	destPlate1	F6	560
Plate1	Energy mix well	destPlate1	G6	140
Plate1	Energy mix well	destPlate1	H6	420
Plate1	Energy mix well	destPlate1	I6	560
Plate1	Energy mix well	destPlate1	J6	420
Plate1	Energy mix well	destPlate1	K6	420
Plate1	Energy mix well	destPlate1	L6	700
Plate1	Energy mix well	destPlate1	M6	420
Plate1	Energy mix well	destPlate1	N6	0
Plate1	Energy mix well	destPlate1	O6	0
Plate1	Energy mix well	destPlate1	P6	140
Plate1	Energy mix well	destPlate1	A7	700
Plate1	Energy mix well	destPlate1	B7	560
Plate1	Energy mix well	destPlate1	C7	420
Plate1	Energy mix well	destPlate1	D7	0
Plate1	Energy mix well	destPlate1	E7	560
Plate1	Energy mix well	destPlate1	F7	560
Plate1	Energy mix well	destPlate1	G7	420
Plate1	Energy mix well	destPlate1	H7	420
Plate1	Energy mix well	destPlate1	I7	140
Plate1	Energy mix well	destPlate1	J7	700
Plate1	Energy mix well	destPlate1	K7	0
Plate1	Energy mix well	destPlate1	L7	140
Plate1	Energy mix well	destPlate1	M7	0
Plate1	Energy mix well	destPlate1	N7	140
Plate1	Energy mix well	destPlate1	O7	140
Plate1	Energy mix well	destPlate1	P7	140
Plate1	Energy mix well	destPlate1	A8	420
Plate1	Energy mix well	destPlate1	B8	0
Plate1	Energy mix well	destPlate1	C8	0
Plate1	Energy mix well	destPlate1	D8	560
Plate1	Energy mix well	destPlate1	E8	140
Plate1	Energy mix well	destPlate1	F8	700
Plate1	Energy mix well	destPlate1	G8	560
Plate1	Energy mix well	destPlate1	H8	140
Plate1	Energy mix well	destPlate1	I8	420
Plate1	Energy mix well	destPlate1	J8	560
Plate1	Energy mix well	destPlate1	K8	420
Plate1	Energy mix well	destPlate1	L8	420
Plate1	Energy mix well	destPlate1	M8	700
Plate1	Energy mix well	destPlate1	N8	420
Plate1	Energy mix well	destPlate1	O8	0
Plate1	Energy mix well	destPlate1	P8	0
Plate1	Energy mix well	destPlate1	A9	140
Plate1	Energy mix well	destPlate1	B9	700
Plate1	Energy mix well	destPlate1	C9	560
Plate1	Energy mix well	destPlate1	D9	420
Plate1	Energy mix well	destPlate1	E9	0
Plate1	Energy mix well	destPlate1	F9	560
Plate1	Energy mix well	destPlate1	G9	560
Plate1	Energy mix well	destPlate1	H9	420
Plate1	Energy mix well	destPlate1	I9	420
Plate1	Energy mix well	destPlate1	J9	140
Plate1	Energy mix well	destPlate1	K9	700
Plate1	Energy mix well	destPlate1	L9	0
Plate1	Energy mix well	destPlate1	M9	140
Plate1	Energy mix well	destPlate1	N9	0
Plate1	Energy mix well	destPlate1	O9	140
Plate1	Energy mix well	destPlate1	P9	140
Plate1	Energy mix well	destPlate1	A10	140
Plate1	Energy mix well	destPlate1	B10	420
Plate1	Energy mix well	destPlate1	C10	0
Plate1	Energy mix well	destPlate1	D10	0
Plate1	Energy mix well	destPlate1	E10	560
Plate1	Energy mix well	destPlate1	F10	140
Plate1	Energy mix well	destPlate1	G10	700
Plate1	Energy mix well	destPlate1	H10	560
Plate1	Energy mix well	destPlate1	I10	140
Plate1	Energy mix well	destPlate1	J10	420
Plate1	Energy mix well	destPlate1	K10	560
Plate1	Energy mix well	destPlate1	L10	420
Plate1	Energy mix well	destPlate1	M10	420
Plate1	Energy mix well	destPlate1	N10	700
Plate1	Energy mix well	destPlate1	O10	420
Plate1	Energy mix well	destPlate1	P10	0
Plate1	Energy mix well	destPlate1	A11	0
Plate1	Energy mix well	destPlate1	B11	140
Plate1	Energy mix well	destPlate1	C11	700
Plate1	Energy mix well	destPlate1	D11	560
Plate1	Energy mix well	destPlate1	E11	420
Plate1	Energy mix well	destPlate1	F11	0
Plate1	Energy mix well	destPlate1	G11	560
Plate1	Energy mix well	destPlate1	H11	560
Plate1	Energy mix well	destPlate1	I11	420
Plate1	Energy mix well	destPlate1	J11	420
Plate1	Energy mix well	destPlate1	K11	140
Plate1	Energy mix well	destPlate1	L11	700
Plate1	Energy mix well	destPlate1	M11	0
Plate1	Energy mix well	destPlate1	N11	140
Plate1	Energy mix well	destPlate1	O11	0
Plate1	Energy mix well	destPlate1	P11	140
Plate1	Energy mix well	destPlate1	A12	140
Plate1	Energy mix well	destPlate1	B12	140
Plate1	Energy mix well	destPlate1	C12	420
Plate1	Energy mix well	destPlate1	D12	0
Plate1	Energy mix well	destPlate1	E12	0
Plate1	Energy mix well	destPlate1	F12	560
Plate1	Energy mix well	destPlate1	G12	140
Plate1	Energy mix well	destPlate1	H12	700
Plate1	Energy mix well	destPlate1	I12	560
Plate1	Energy mix well	destPlate1	J12	140
Plate1	Energy mix well	destPlate1	K12	420
Plate1	Energy mix well	destPlate1	L12	560
Plate1	Energy mix well	destPlate1	M12	420
Plate1	Energy mix well	destPlate1	N12	420
Plate1	Energy mix well	destPlate1	O12	700
Plate1	Energy mix well	destPlate1	P12	420
Plate1	Energy mix well	destPlate1	A13	0
Plate1	Energy mix well	destPlate1	B13	0
Plate1	Energy mix well	destPlate1	C13	140
Plate1	Energy mix well	destPlate1	D13	700
Plate1	Energy mix well	destPlate1	E13	560
Plate1	Energy mix well	destPlate1	F13	420
Plate1	Energy mix well	destPlate1	G13	0
Plate1	Energy mix well	destPlate1	H13	560
Plate1	Energy mix well	destPlate1	I13	560
Plate1	Energy mix well	destPlate1	J13	420
Plate1	Energy mix well	destPlate1	K13	420
Plate1	Energy mix well	destPlate1	L13	140
Plate1	Energy mix well	destPlate1	M13	700
Plate1	Energy mix well	destPlate1	N13	0
Plate1	Energy mix well	destPlate1	O13	140
Plate1	Energy mix well	destPlate1	P13	0
Plate1	Energy mix well	destPlate1	A14	140
Plate1	Energy mix well	destPlate1	B14	140
Plate1	Energy mix well	destPlate1	C14	140
Plate1	Energy mix well	destPlate1	D14	420
Plate1	Energy mix well	destPlate1	E14	0
Plate1	Energy mix well	destPlate1	F14	0
Plate1	Energy mix well	destPlate1	G14	560
Plate1	Energy mix well	destPlate1	H14	140
Plate1	Energy mix well	destPlate1	I14	700
Plate1	Energy mix well	destPlate1	J14	560
Plate1	Energy mix well	destPlate1	K14	140
Plate1	Energy mix well	destPlate1	L14	420
Plate1	Energy mix well	destPlate1	M14	560
Plate1	Energy mix well	destPlate1	N14	420
Plate1	Energy mix well	destPlate1	O14	420
Plate1	Energy mix well	destPlate1	P14	700
Plate1	Energy mix well	destPlate1	A15	420
Plate1	Energy mix well	destPlate1	B15	0
Plate1	Energy mix well	destPlate1	C15	0
Plate1	Energy mix well	destPlate1	D15	140
Plate1	Energy mix well	destPlate1	E15	700
Plate1	Energy mix well	destPlate1	F15	560
Plate1	Energy mix well	destPlate1	G15	420
Plate1	Energy mix well	destPlate1	H15	0
Plate1	Energy mix well	destPlate1	I15	560
Plate1	Energy mix well	destPlate1	J15	560
Plate1	Energy mix well	destPlate1	K15	420
Plate1	Energy mix well	destPlate1	L15	420
Plate1	Energy mix well	destPlate1	M15	140
Plate1	Energy mix well	destPlate1	N15	700
Plate1	Energy mix well	destPlate1	O15	0
Plate1	Energy mix well	destPlate1	P15	140
Plate1	Energy mix well	destPlate1	A16	0
Plate1	Energy mix well	destPlate1	B16	140
Plate1	Energy mix well	destPlate1	C16	140
Plate1	Energy mix well	destPlate1	D16	140
Plate1	Energy mix well	destPlate1	E16	420
Plate1	Energy mix well	destPlate1	F16	0
Plate1	Energy mix well	destPlate1	G16	0
Plate1	Energy mix well	destPlate1	H16	560
Plate1	Energy mix well	destPlate1	I16	140
Plate1	Energy mix well	destPlate1	J16	700
Plate1	Energy mix well	destPlate1	K16	560
Plate1	Energy mix well	destPlate1	L16	140
Plate1	Energy mix well	destPlate1	M16	420
Plate1	Energy mix well	destPlate1	N16	560
Plate1	Energy mix well	destPlate1	O16	420
Plate1	Energy mix well	destPlate1	P16	420
Plate1	Energy mix well	destPlate1	A17	700
Plate1	Energy mix well	destPlate1	B17	420
Plate1	Energy mix well	destPlate1	C17	0
Plate1	Energy mix well	destPlate1	D17	0
Plate1	Energy mix well	destPlate1	E17	140
Plate1	Energy mix well	destPlate1	F17	700
Plate1	Energy mix well	destPlate1	G17	560
Plate1	Energy mix well	destPlate1	H17	420
Plate1	Energy mix well	destPlate1	I17	0
Plate1	Energy mix well	destPlate1	J17	560
Plate1	Energy mix well	destPlate1	K17	560
Plate1	Energy mix well	destPlate1	L17	420
Plate1	Energy mix well	destPlate1	M17	420
Plate1	Energy mix well	destPlate1	N17	140
Plate1	Energy mix well	destPlate1	O17	700
Plate1	Energy mix well	destPlate1	P17	0
Plate1	Energy mix well	destPlate1	A18	140
Plate1	Energy mix well	destPlate1	B18	0
Plate1	Energy mix well	destPlate1	C18	140
Plate1	Energy mix well	destPlate1	D18	140
Plate1	Energy mix well	destPlate1	E18	140
Plate1	Energy mix well	destPlate1	F18	420
Plate1	Energy mix well	destPlate1	G18	0
Plate1	Energy mix well	destPlate1	H18	0
Plate1	Energy mix well	destPlate1	I18	560
Plate1	Energy mix well	destPlate1	J18	140
Plate1	Energy mix well	destPlate1	K18	700
Plate1	Energy mix well	destPlate1	L18	560
Plate1	Energy mix well	destPlate1	M18	140
Plate1	Energy mix well	destPlate1	N18	420
Plate1	Energy mix well	destPlate1	O18	560
Plate1	Energy mix well	destPlate1	P18	420
Plate1	Energy mix well	destPlate1	A19	420
Plate1	Energy mix well	destPlate1	B19	700
Plate1	Energy mix well	destPlate1	C19	420
Plate1	Energy mix well	destPlate1	D19	0
Plate1	Energy mix well	destPlate1	E19	0
Plate1	Energy mix well	destPlate1	F19	140
Plate1	Energy mix well	destPlate1	G19	700
Plate1	Energy mix well	destPlate1	H19	560
Plate1	Energy mix well	destPlate1	I19	420
Plate1	Mix 1 well	destPlate1	A1	1000
Plate1	Mix 1 well	destPlate1	B1	1000
Plate1	Mix 1 well	destPlate1	C1	1000
Plate1	Mix 1 well	destPlate1	D1	1000
Plate1	Mix 1 well	destPlate1	E1	1000
Plate1	Mix 1 well	destPlate1	F1	1000
Plate1	Mix 1 well	destPlate1	G1	1000
Plate1	Mix 1 well	destPlate1	H1	1000
Plate1	Mix 1 well	destPlate1	I1	1000
Plate1	Mix 1 well	destPlate1	J1	1000
Plate1	Mix 1 well	destPlate1	K1	1000
Plate1	Mix 1 well	destPlate1	L1	1000
Plate1	Mix 1 well	destPlate1	M1	1000
Plate1	Mix 1 well	destPlate1	N1	1000
Plate1	Mix 1 well	destPlate1	O1	1000
Plate1	Mix 1 well	destPlate1	P1	1000
Plate1	Mix 1 well	destPlate1	A2	1000
Plate1	Mix 1 well	destPlate1	B2	1000
Plate1	Mix 1 well	destPlate1	C2	1000
Plate1	Mix 1 well	destPlate1	D2	1000
Plate1	Mix 1 well	destPlate1	E2	1000
Plate1	Mix 1 well	destPlate1	F2	1000
Plate1	Mix 1 well	destPlate1	G2	1000
Plate1	Mix 1 well	destPlate1	H2	1000
Plate1	Mix 1 well	destPlate1	I2	1000
Plate1	Mix 1 well	destPlate1	J2	1000
Plate1	Mix 1 well	destPlate1	K2	1000
Plate1	Mix 1 well	destPlate1	L2	1000
Plate1	Mix 1 well	destPlate1	M2	1000
Plate1	Mix 1 well	destPlate1	N2	1000
Plate1	Mix 1 well	destPlate1	O2	1000
Plate1	Mix 1 well	destPlate1	P2	1000
Plate1	Mix 1 well	destPlate1	A3	1000
Plate1	Mix 1 well	destPlate1	B3	1000
Plate1	Mix 1 well	destPlate1	C3	1000
Plate1	Mix 1 well	destPlate1	D3	1000
Plate1	Mix 1 well	destPlate1	E3	1000
Plate1	Mix 1 well	destPlate1	F3	1000
Plate1	Mix 1 well	destPlate1	G3	1000
Plate1	Mix 1 well	destPlate1	H3	1000
Plate1	Mix 1 well	destPlate1	I3	1000
Plate1	Mix 1 well	destPlate1	J3	1000
Plate1	Mix 1 well	destPlate1	K3	1000
Plate1	Mix 1 well	destPlate1	L3	1000
Plate1	Mix 1 well	destPlate1	M3	1000
Plate1	Mix 1 well	destPlate1	N3	1000
Plate1	Mix 1 well	destPlate1	O3	1000
Plate1	Mix 1 well	destPlate1	P3	1000
Plate1	Mix 1 well	destPlate1	A4	1000
Plate1	Mix 1 well	destPlate1	B4	1000
Plate1	Mix 1 well	destPlate1	C4	1000
Plate1	Mix 1 well	destPlate1	D4	1000
Plate1	Mix 1 well	destPlate1	E4	1000
Plate1	Mix 1 well	destPlate1	F4	1000
Plate1	Mix 1 well	destPlate1	G4	1000
Plate1	Mix 1 well	destPlate1	H4	1000
Plate1	Mix 1 well	destPlate1	I4	1000
Plate1	Mix 1 well	destPlate1	J4	1000
Plate1	Mix 1 well	destPlate1	K4	1000
Plate1	Mix 1 well	destPlate1	L4	1000
Plate1	Mix 1 well	destPlate1	M4	1000
Plate1	Mix 1 well	destPlate1	N4	1000
Plate1	Mix 1 well	destPlate1	O4	1000
Plate1	Mix 1 well	destPlate1	P4	1000
Plate1	Mix 1 well	destPlate1	A5	1000
Plate1	Mix 1 well	destPlate1	B5	1000
Plate1	Mix 1 well	destPlate1	C5	1000
Plate1	Mix 1 well	destPlate1	D5	1000
Plate1	Mix 1 well	destPlate1	E5	1000
Plate1	Mix 1 well	destPlate1	F5	1000
Plate1	Mix 1 well	destPlate1	G5	1000
Plate1	Mix 1 well	destPlate1	H5	1000
Plate1	Mix 1 well	destPlate1	I5	1000
Plate1	Mix 1 well	destPlate1	J5	1000
Plate1	Mix 1 well	destPlate1	K5	1000
Plate1	Mix 1 well	destPlate1	L5	1000
Plate1	Mix 1 well	destPlate1	M5	1000
Plate1	Mix 1 well	destPlate1	N5	1000
Plate1	Mix 1 well	destPlate1	O5	1000
Plate1	Mix 1 well	destPlate1	P5	1000
Plate1	Mix 1 well	destPlate1	A6	1000
Plate1	Mix 1 well	destPlate1	B6	1000
Plate1	Mix 1 well	destPlate1	C6	1000
Plate1	Mix 1 well	destPlate1	D6	1000
Plate1	Mix 1 well	destPlate1	E6	1000
Plate1	Mix 1 well	destPlate1	F6	1000
Plate1	Mix 1 well	destPlate1	G6	1000
Plate1	Mix 1 well	destPlate1	H6	1000
Plate1	Mix 1 well	destPlate1	I6	1000
Plate1	Mix 1 well	destPlate1	J6	1000
Plate1	Mix 1 well	destPlate1	K6	1000
Plate1	Mix 1 well	destPlate1	L6	1000
Plate1	Mix 1 well	destPlate1	M6	1000
Plate1	Mix 1 well	destPlate1	N6	1000
Plate1	Mix 1 well	destPlate1	O6	1000
Plate1	Mix 1 well	destPlate1	P6	1000
Plate1	Mix 1 well	destPlate1	A7	1000
Plate1	Mix 1 well	destPlate1	B7	1000
Plate1	Mix 1 well	destPlate1	C7	1000
Plate1	Mix 1 well	destPlate1	D7	1000
Plate1	Mix 1 well	destPlate1	E7	1000
Plate1	Mix 1 well	destPlate1	F7	1000
Plate1	Mix 1 well	destPlate1	G7	1000
Plate1	Mix 1 well	destPlate1	H7	1000
Plate1	Mix 1 well	destPlate1	I7	1000
Plate1	Mix 1 well	destPlate1	J7	1000
Plate1	Mix 1 well	destPlate1	K7	1000
Plate1	Mix 1 well	destPlate1	L7	1000
Plate1	Mix 1 well	destPlate1	M7	1000
Plate1	Mix 1 well	destPlate1	N7	1000
Plate1	Mix 1 well	destPlate1	O7	1000
Plate1	Mix 1 well	destPlate1	P7	1000
Plate1	Mix 1 well	destPlate1	A8	1000
Plate1	Mix 1 well	destPlate1	B8	1000
Plate1	Mix 1 well	destPlate1	C8	1000
Plate1	Mix 1 well	destPlate1	D8	1000
Plate1	Mix 1 well	destPlate1	E8	1000
Plate1	Mix 1 well	destPlate1	F8	1000
Plate1	Mix 1 well	destPlate1	G8	1000
Plate1	Mix 1 well	destPlate1	H8	1000
Plate1	Mix 1 well	destPlate1	I8	1000
Plate1	Mix 1 well	destPlate1	J8	1000
Plate1	Mix 1 well	destPlate1	K8	1000
Plate1	Mix 1 well	destPlate1	L8	1000
Plate1	Mix 1 well	destPlate1	M8	1000
Plate1	Mix 1 well	destPlate1	N8	1000
Plate1	Mix 1 well	destPlate1	O8	1000
Plate1	Mix 1 well	destPlate1	P8	1000
Plate1	Mix 1 well	destPlate1	A9	1000
Plate1	Mix 1 well	destPlate1	B9	1000
Plate1	Mix 1 well	destPlate1	C9	1000
Plate1	Mix 1 well	destPlate1	D9	1000
Plate1	Mix 1 well	destPlate1	E9	1000
Plate1	Mix 1 well	destPlate1	F9	1000
Plate1	Mix 1 well	destPlate1	G9	1000
Plate1	Mix 1 well	destPlate1	H9	1000
Plate1	Mix 1 well	destPlate1	I9	1000
Plate1	Mix 1 well	destPlate1	J9	1000
Plate1	Mix 1 well	destPlate1	K9	1000
Plate1	Mix 1 well	destPlate1	L9	1000
Plate1	Mix 1 well	destPlate1	M9	1000
Plate1	Mix 1 well	destPlate1	N9	1000
Plate1	Mix 1 well	destPlate1	O9	1000
Plate1	Mix 1 well	destPlate1	P9	1000
Plate1	Mix 1 well	destPlate1	A10	1000
Plate1	Mix 1 well	destPlate1	B10	1000
Plate1	Mix 1 well	destPlate1	C10	1000
Plate1	Mix 1 well	destPlate1	D10	1000
Plate1	Mix 1 well	destPlate1	E10	1000
Plate1	Mix 1 well	destPlate1	F10	1000
Plate1	Mix 1 well	destPlate1	G10	1000
Plate1	Mix 1 well	destPlate1	H10	1000
Plate1	Mix 1 well	destPlate1	I10	1000
Plate1	Mix 1 well	destPlate1	J10	1000
Plate1	Mix 1 well	destPlate1	K10	1000
Plate1	Mix 1 well	destPlate1	L10	1000
Plate1	Mix 1 well	destPlate1	M10	1000
Plate1	Mix 1 well	destPlate1	N10	1000
Plate1	Mix 1 well	destPlate1	O10	1000
Plate1	Mix 1 well	destPlate1	P10	1000
Plate1	Mix 1 well	destPlate1	A11	1000
Plate1	Mix 1 well	destPlate1	B11	1000
Plate1	Mix 1 well	destPlate1	C11	1000
Plate1	Mix 1 well	destPlate1	D11	1000
Plate1	Mix 1 well	destPlate1	E11	1000
Plate1	Mix 1 well	destPlate1	F11	1000
Plate1	Mix 1 well	destPlate1	G11	1000
Plate1	Mix 1 well	destPlate1	H11	1000
Plate1	Mix 1 well	destPlate1	I11	1000
Plate1	Mix 1 well	destPlate1	J11	1000
Plate1	Mix 1 well	destPlate1	K11	1000
Plate1	Mix 1 well	destPlate1	L11	1000
Plate1	Mix 1 well	destPlate1	M11	1000
Plate1	Mix 1 well	destPlate1	N11	1000
Plate1	Mix 1 well	destPlate1	O11	1000
Plate1	Mix 1 well	destPlate1	P11	1000
Plate1	Mix 1 well	destPlate1	A12	1000
Plate1	Mix 1 well	destPlate1	B12	1000
Plate1	Mix 1 well	destPlate1	C12	1000
Plate1	Mix 1 well	destPlate1	D12	1000
Plate1	Mix 1 well	destPlate1	E12	1000
Plate1	Mix 1 well	destPlate1	F12	1000
Plate1	Mix 1 well	destPlate1	G12	1000
Plate1	Mix 1 well	destPlate1	H12	1000
Plate1	Mix 1 well	destPlate1	I12	1000
Plate1	Mix 1 well	destPlate1	J12	1000
Plate1	Mix 1 well	destPlate1	K12	1000
Plate1	Mix 1 well	destPlate1	L12	1000
Plate1	Mix 1 well	destPlate1	M12	1000
Plate1	Mix 1 well	destPlate1	N12	1000
Plate1	Mix 1 well	destPlate1	O12	1000
Plate1	Mix 1 well	destPlate1	P12	1000
Plate1	Mix 1 well	destPlate1	A13	1000
Plate1	Mix 1 well	destPlate1	B13	1000
Plate1	Mix 1 well	destPlate1	C13	1000
Plate1	Mix 1 well	destPlate1	D13	1000
Plate1	Mix 1 well	destPlate1	E13	1000
Plate1	Mix 1 well	destPlate1	F13	1000
Plate1	Mix 1 well	destPlate1	G13	1000
Plate1	Mix 1 well	destPlate1	H13	1000
Plate1	Mix 1 well	destPlate1	I13	1000
Plate1	Mix 1 well	destPlate1	J13	1000
Plate1	Mix 1 well	destPlate1	K13	1000
Plate1	Mix 1 well	destPlate1	L13	1000
Plate1	Mix 1 well	destPlate1	M13	1000
Plate1	Mix 1 well	destPlate1	N13	1000
Plate1	Mix 1 well	destPlate1	O13	1000
Plate1	Mix 1 well	destPlate1	P13	1000
Plate1	Mix 1 well	destPlate1	A14	1000
Plate1	Mix 1 well	destPlate1	B14	1000
Plate1	Mix 1 well	destPlate1	C14	1000
Plate1	Mix 1 well	destPlate1	D14	1000
Plate1	Mix 1 well	destPlate1	E14	1000
Plate1	Mix 1 well	destPlate1	F14	1000
Plate1	Mix 1 well	destPlate1	G14	1000
Plate1	Mix 1 well	destPlate1	H14	1000
Plate1	Mix 1 well	destPlate1	I14	1000
Plate1	Mix 1 well	destPlate1	J14	1000
Plate1	Mix 1 well	destPlate1	K14	1000
Plate1	Mix 1 well	destPlate1	L14	1000
Plate1	Mix 1 well	destPlate1	M14	1000
Plate1	Mix 1 well	destPlate1	N14	1000
Plate1	Mix 1 well	destPlate1	O14	1000
Plate1	Mix 1 well	destPlate1	P14	1000
Plate1	Mix 1 well	destPlate1	A15	1000
Plate1	Mix 1 well	destPlate1	B15	1000
Plate1	Mix 1 well	destPlate1	C15	1000
Plate1	Mix 1 well	destPlate1	D15	1000
Plate1	Mix 1 well	destPlate1	E15	1000
Plate1	Mix 1 well	destPlate1	F15	1000
Plate1	Mix 1 well	destPlate1	G15	1000
Plate1	Mix 1 well	destPlate1	H15	1000
Plate1	Mix 1 well	destPlate1	I15	1000
Plate1	Mix 1 well	destPlate1	J15	1000
Plate1	Mix 1 well	destPlate1	K15	1000
Plate1	Mix 1 well	destPlate1	L15	1000
Plate1	Mix 1 well	destPlate1	M15	1000
Plate1	Mix 1 well	destPlate1	N15	1000
Plate1	Mix 1 well	destPlate1	O15	1000
Plate1	Mix 1 well	destPlate1	P15	1000
Plate1	Mix 1 well	destPlate1	A16	1000
Plate1	Mix 1 well	destPlate1	B16	1000
Plate1	Mix 1 well	destPlate1	C16	1000
Plate1	Mix 1 well	destPlate1	D16	1000
Plate1	Mix 1 well	destPlate1	E16	1000
Plate1	Mix 1 well	destPlate1	F16	1000
Plate1	Mix 1 well	destPlate1	G16	1000
